Source.Name;Province_State;Country_Region;Last_Update;Confirmed;Deaths;Recovered;New_Recovered;Active;Combined_Key;Incident_Rate;Case_Fatality_Ratio
03-14-2021.csv;Lazio;Italy;15/03/2021 05:25;255796;6183;207026;720;42587;Lazio, Italy;4,35E+14;2,42E+16
03-15-2021.csv;Lazio;Italy;16/03/2021 05:25;257332;6203;207690;664;43439;Lazio, Italy;4,38E+15;2,41E+15
03-16-2021.csv;Lazio;Italy;17/03/2021 05:25;258829;6235;208300;610;44294;Lazio, Italy;4,40E+15;2,41E+16
03-17-2021.csv;Lazio;Italy;18/03/2021 05:26;260557;6255;210023;1723;44279;Lazio, Italy;4,43E+15;2,40E+16
03-18-2021.csv;Lazio;Italy;19/03/2021 05:26;262520;6278;211323;1300;44919;Lazio, Italy;4,47E+14;2,39E+16
03-19-2021.csv;Lazio;Italy;20/03/2021 05:25;264708;6316;212397;1074;45995;Lazio, Italy;4,50E+15;2,39E+16
03-20-2021.csv;Lazio;Italy;21/03/2021 05:25;266529;6340;213135;738;47054;Lazio, Italy;4,53E+15;2,38E+15
03-21-2021.csv;Lazio;Italy;22/03/2021 05:25;268322;6355;214277;1142;47690;Lazio, Italy;4,56E+15;2,37E+16
03-22-2021.csv;Lazio;Italy;23/03/2021 05:26;269729;6374;214853;576;48502;Lazio, Italy;4,59E+15;2,36E+16
03-23-2021.csv;Lazio;Italy;24/03/2021 05:25;271220;6400;215994;1141;48826;Lazio, Italy;4,61E+15;2,36E+16
03-24-2021.csv;Lazio;Italy;25/03/2021 05:27;272929;6430;217708;1714;48791;Lazio, Italy;4,64E+16;2,36E+15
03-25-2021.csv;Lazio;Italy;26/03/2021 05:26;274984;6463;219460;1752;49061;Lazio, Italy;4,68E+15;2,35E+16
03-26-2021.csv;Lazio;Italy;27/03/2021 05:25;276990;6500;221271;1811;49219;Lazio, Italy;4,71E+15;2,35E+15
03-27-2021.csv;Lazio;Italy;28/03/2021 05:28;278815;6515;222009;738;50291;Lazio, Italy;4,74E+15;2,34E+14
03-28-2021.csv;Lazio;Italy;29/03/2021 04:28;280651;6529;222686;677;51436;Lazio, Italy;4,77E+15;2,33E+16
03-29-2021.csv;Lazio;Italy;30/03/2021 04:26;282054;6574;224247;1561;51233;Lazio, Italy;4,80E+15;2,33E+16
03-30-2021.csv;Lazio;Italy;31/03/2021 04:26;283647;6606;225943;1696;51098;Lazio, Italy;4,82E+15;2,33E+16
03-31-2021.csv;Lazio;Italy;01/04/2021 04:27;285447;6644;227752;1809;51051;Lazio, Italy;4,86E+15;2,33E+15
04-01-2021.csv;Lazio;Italy;02/04/2021 04:20;287285;6677;229560;1808;51048;Lazio, Italy;4,89E+15;2,32E+16
04-02-2021.csv;Lazio;Italy;03/04/2021 04:20;289203;6720;231342;1782;51141;Lazio, Italy;4,92E+15;2,32E+15
04-03-2021.csv;Lazio;Italy;04/04/2021 04:20;290834;6747;232135;793;51952;Lazio, Italy;4,95E+15;2,32E+16
04-04-2021.csv;Lazio;Italy;05/04/2021 04:20;292357;6773;232937;802;52647;Lazio, Italy;4,97E+15;2,32E+16
04-05-2021.csv;Lazio;Italy;06/04/2021 04:20;293776;6805;233743;806;53228;Lazio, Italy;5,00E+15;2,32E+16
04-06-2021.csv;Lazio;Italy;07/04/2021 04:20;294896;6848;234470;727;53578;Lazio, Italy;5,02E+15;2,32E+16
04-07-2021.csv;Lazio;Italy;08/04/2021 04:21;295977;6895;236271;1801;52811;Lazio, Italy;5,03E+16;2,33E+15
04-08-2021.csv;Lazio;Italy;09/04/2021 04:21;297217;6932;238105;1834;52180;Lazio, Italy;5,06E+15;2,33E+15
04-09-2021.csv;Lazio;Italy;10/04/2021 04:20;298580;6979;239660;1555;51941;Lazio, Italy;5,08E+15;2,34E+15
04-10-2021.csv;Lazio;Italy;11/04/2021 04:20;300043;7014;240640;980;52389;Lazio, Italy;5,10E+15;2,34E+15
04-11-2021.csv;Lazio;Italy;12/04/2021 04:21;301718;7033;242625;1985;52060;Lazio, Italy;5,13E+15;2,33E+16
04-12-2021.csv;Lazio;Italy;13/04/2021 04:20;302775;7070;243637;1012;52068;Lazio, Italy;5,15E+15;2,34E+16
04-13-2021.csv;Lazio;Italy;14/04/2021 04:20;303939;7106;244661;1024;52172;Lazio, Italy;5,17E+14;2,34E+16
04-14-2021.csv;Lazio;Italy;15/04/2021 04:20;305169;7155;246782;2121;51232;Lazio, Italy;5,19E+15;2,34E+16
04-15-2021.csv;Lazio;Italy;16/04/2021 04:20;306499;7201;248667;1885;50631;Lazio, Italy;5,21E+15;2,35E+16
04-16-2021.csv;Lazio;Italy;17/04/2021 04:20;307973;7240;249720;1053;51013;Lazio, Italy;5,24E+15;2,35E+16
04-17-2021.csv;Lazio;Italy;18/04/2021 04:20;309351;7265;251258;1538;50828;Lazio, Italy;5,26E+16;2,35E+15
04-18-2021.csv;Lazio;Italy;19/04/2021 04:20;310478;7290;252398;1140;50790;Lazio, Italy;5,28E+15;2,35E+16
04-19-2021.csv;Lazio;Italy;20/04/2021 04:20;311428;7328;253642;1244;50458;Lazio, Italy;5,30E+15;2,35E+15
04-20-2021.csv;Lazio;Italy;21/04/2021 04:21;312354;7362;255816;2174;49176;Lazio, Italy;5,31E+15;2,36E+15
04-21-2021.csv;Lazio;Italy;22/04/2021 04:20;313515;7414;258355;2539;47746;Lazio, Italy;5,33E+15;2,36E+16
04-22-2021.csv;Lazio;Italy;23/04/2021 04:20;314826;7445;259518;1163;47863;Lazio, Italy;5,36E+13;2,36E+15
04-23-2021.csv;Lazio;Italy;24/04/2021 04:20;316047;7468;261777;2259;46802;Lazio, Italy;5,38E+15;2,36E+15
04-24-2021.csv;Lazio;Italy;25/04/2021 04:20;317313;7491;262992;1215;46830;Lazio, Italy;5,40E+15;2,36E+14
04-25-2021.csv;Lazio;Italy;26/04/2021 04:21;318498;7510;264151;1159;46837;Lazio, Italy;5,42E+14;2,36E+14
04-26-2021.csv;Lazio;Italy;27/04/2021 04:20;319462;7554;265285;1134;46623;Lazio, Italy;5,43E+16;2,36E+16
04-27-2021.csv;Lazio;Italy;28/04/2021 04:20;320401;7588;266635;1350;46178;Lazio, Italy;5,45E+15;2,37E+16
04-28-2021.csv;Lazio;Italy;29/04/2021 04:20;321479;7620;268214;1579;45645;Lazio, Italy;5,47E+15;2,37E+15
04-29-2021.csv;Lazio;Italy;30/04/2021 04:21;322603;7647;269594;1380;45362;Lazio, Italy;5,49E+15;2,37E+16
04-30-2021.csv;Lazio;Italy;01/05/2021 04:20;323754;7673;271385;1791;44696;Lazio, Italy;5,51E+15;2,37E+15
05-01-2021.csv;Lazio;Italy;02/05/2021 04:20;324823;7686;273842;2457;43295;Lazio, Italy;5,53E+14;2,37E+15
05-02-2021.csv;Lazio;Italy;03/05/2021 04:20;325809;7699;274897;1055;43213;Lazio, Italy;5,54E+14;2,36E+15
05-03-2021.csv;Lazio;Italy;04/05/2021 04:20;326470;7721;275992;1095;42757;Lazio, Italy;5,55E+15;2,37E+15
05-04-2021.csv;Lazio;Italy;05/05/2021 04:20;327273;7757;278237;2245;41279;Lazio, Italy;5,57E+15;2,37E+16
05-05-2021.csv;Lazio;Italy;06/05/2021 04:20;328111;7796;280117;1880;40198;Lazio, Italy;5,58E+15;2,38E+15
05-06-2021.csv;Lazio;Italy;07/05/2021 04:20;329118;7835;282492;2375;38791;Lazio, Italy;5,60E+15;2,38E+16
05-07-2021.csv;Lazio;Italy;08/05/2021 04:21;330181;7852;283769;1277;38560;Lazio, Italy;5,62E+15;2,38E+16
05-08-2021.csv;Lazio;Italy;09/05/2021 04:20;331180;7867;285123;1354;38190;Lazio, Italy;5,63E+15;2,38E+16
05-09-2021.csv;Lazio;Italy;10/05/2021 04:20;331968;7877;286423;1300;37668;Lazio, Italy;5,65E+15;2,37E+16
05-10-2021.csv;Lazio;Italy;11/05/2021 04:20;332648;7894;287886;1463;36868;Lazio, Italy;5,66E+16;2,37E+15
05-11-2021.csv;Lazio;Italy;12/05/2021 04:21;333283;7934;289116;1230;36233;Lazio, Italy;5,67E+15;2,38E+16
05-12-2021.csv;Lazio;Italy;13/05/2021 04:20;333916;7956;290385;1269;35575;Lazio, Italy;5,68E+15;2,38E+15
05-13-2021.csv;Lazio;Italy;14/05/2021 04:20;334570;7977;291448;1063;35145;Lazio, Italy;5,69E+15;2,38E+15
05-14-2021.csv;Lazio;Italy;15/05/2021 04:20;335276;7987;292548;1100;34741;Lazio, Italy;5,70E+15;2,38E+15
05-15-2021.csv;Lazio;Italy;16/05/2021 04:20;335897;7992;294038;1490;33867;Lazio, Italy;5,71E+15;2,38E+16
05-16-2021.csv;Lazio;Italy;17/05/2021 04:20;336474;8006;295041;1003;33427;Lazio, Italy;5,72E+15;2,38E+16
05-17-2021.csv;Lazio;Italy;18/05/2021 04:20;336862;8023;296095;1054;32744;Lazio, Italy;5,73E+15;2,38E+16
05-18-2021.csv;Lazio;Italy;19/05/2021 04:20;337210;8037;297118;1023;32055;Lazio, Italy;5,74E+15;2,38E+15
05-19-2021.csv;Lazio;Italy;20/05/2021 04:21;337676;8053;298998;1880;30625;Lazio, Italy;5,74E+15;2,38E+15
05-20-2021.csv;Lazio;Italy;21/05/2021 04:20;338234;8063;300033;1035;30138;Lazio, Italy;5,75E+15;2,38E+16
05-21-2021.csv;Lazio;Italy;22/05/2021 04:20;338705;8074;301704;1671;28927;Lazio, Italy;5,76E+15;2,38E+16
05-22-2021.csv;Lazio;Italy;23/05/2021 04:20;339199;8081;302784;1080;28334;Lazio, Italy;5,77E+15;2,38E+16
05-23-2021.csv;Lazio;Italy;24/05/2021 04:20;339612;8090;303893;1109;27629;Lazio, Italy;5,78E+15;2,38E+15
05-24-2021.csv;Lazio;Italy;25/05/2021 04:21;339904;8101;305156;1263;26647;Lazio, Italy;5,78E+15;2,38E+15
05-25-2021.csv;Lazio;Italy;26/05/2021 04:20;340212;8117;306944;1788;25151;Lazio, Italy;5,79E+15;2,39E+15
05-26-2021.csv;Lazio;Italy;27/05/2021 04:20;340530;8135;308677;1733;23718;Lazio, Italy;5,79E+16;2,39E+16
05-27-2021.csv;Lazio;Italy;28/05/2021 04:20;340891;8144;310001;1324;22746;Lazio, Italy;5,80E+15;2,39E+16
05-28-2021.csv;Lazio;Italy;29/05/2021 04:20;341187;8155;311273;1272;21759;Lazio, Italy;5,80E+15;2,39E+15
05-29-2021.csv;Lazio;Italy;30/05/2021 04:20;341494;8165;312533;1260;20796;Lazio, Italy;5,81E+15;2,39E+16
05-30-2021.csv;Lazio;Italy;31/05/2021 03:08;341772;8171;313786;1253;19815;Lazio, Italy;5,81E+15;2,39E+16
05-31-2021.csv;Lazio;Italy;01/06/2021 04:23;342023;8175;315078;1292;18770;Lazio, Italy;5,82E+15;2,39E+16
06-01-2021.csv;Lazio;Italy;02/06/2021 04:24;342218;8185;317114;2036;16919;Lazio, Italy;5,82E+15;2,39E+16
06-02-2021.csv;Lazio;Italy;03/06/2021 04:23;342429;8189;318646;1532;15594;Lazio, Italy;5,82E+15;2,39E+15
06-03-2021.csv;Lazio;Italy;04/06/2021 04:23;342625;8195;319732;1086;14698;Lazio, Italy;5,83E+15;2,39E+16
06-04-2021.csv;Lazio;Italy;05/06/2021 04:23;342822;8204;320838;1106;13780;Lazio, Italy;5,83E+16;2,39E+16
06-05-2021.csv;Lazio;Italy;06/06/2021 04:24;343032;8213;321930;1092;12889;Lazio, Italy;5,83E+15;2,39E+15
06-06-2021.csv;Lazio;Italy;07/06/2021 04:22;343265;8218;323055;1125;11992;Lazio, Italy;5,84E+15;2,39E+16
06-07-2021.csv;Lazio;Italy;08/06/2021 04:22;343435;8223;324185;1130;11027;Lazio, Italy;5,84E+14;2,39E+15
06-08-2021.csv;Lazio;Italy;09/06/2021 04:23;343574;8229;325390;1205;9955;Lazio, Italy;5,84E+15;2,40E+16
06-09-2021.csv;Lazio;Italy;10/06/2021 04:23;343753;8236;326627;1237;8890;Lazio, Italy;5,85E+14;2,40E+16
06-10-2021.csv;Lazio;Italy;11/06/2021 04:23;343947;8242;327563;936;8142;Lazio, Italy;5,85E+15;2,40E+15
06-11-2021.csv;Lazio;Italy;12/06/2021 04:22;344116;8254;328498;935;7364;Lazio, Italy;5,85E+15;2,40E+16
06-12-2021.csv;Lazio;Italy;13/06/2021 04:22;344280;8262;329451;953;6567;Lazio, Italy;5,86E+15;2,40E+16
06-13-2021.csv;Lazio;Italy;14/06/2021 04:22;344407;8262;329976;525;6169;Lazio, Italy;5,86E+15;2,40E+16
06-14-2021.csv;Lazio;Italy;15/06/2021 04:22;344518;8268;330404;428;5846;Lazio, Italy;5,86E+16;2,40E+15
06-15-2021.csv;Lazio;Italy;16/06/2021 04:22;344636;8281;330853;449;5502;Lazio, Italy;5,86E+15;2,40E+14
06-16-2021.csv;Lazio;Italy;17/06/2021 04:22;344779;8292;331243;390;5244;Lazio, Italy;5,86E+15;2,41E+16
06-17-2021.csv;Lazio;Italy;18/06/2021 04:22;344898;8300;331704;461;4894;Lazio, Italy;5,87E+14;2,41E+15
06-18-2021.csv;Lazio;Italy;19/06/2021 04:22;345045;8303;332268;564;4474;Lazio, Italy;5,87E+15;2,41E+15
06-19-2021.csv;Lazio;Italy;20/06/2021 04:21;345146;8304;332483;215;4359;Lazio, Italy;5,87E+16;2,41E+15
06-20-2021.csv;Lazio;Italy;21/06/2021 04:21;345214;8304;332671;188;4239;Lazio, Italy;5,87E+15;2,41E+16
06-21-2021.csv;Lazio;Italy;22/06/2021 04:21;345285;8307;332833;162;4145;Lazio, Italy;5,87E+15;2,41E+16
06-22-2021.csv;Lazio;Italy;23/06/2021 04:21;345359;8308;333050;217;4001;Lazio, Italy;5,87E+15;2,41E+16
06-23-2021.csv;Lazio;Italy;24/06/2021 04:21;345456;8310;333254;204;3892;Lazio, Italy;5,88E+15;2,41E+15
06-24-2021.csv;Lazio;Italy;25/06/2021 04:21;345553;8313;333589;335;3651;Lazio, Italy;5,88E+16;2,41E+15
06-25-2021.csv;Lazio;Italy;26/06/2021 04:21;345644;8318;333712;123;3614;Lazio, Italy;5,88E+14;2,41E+14
06-26-2021.csv;Lazio;Italy;27/06/2021 04:21;345723;8321;333904;192;3498;Lazio, Italy;5,88E+15;2,41E+16
06-27-2021.csv;Lazio;Italy;28/06/2021 04:21;345816;8322;334023;119;3471;Lazio, Italy;5,88E+15;2,41E+15
06-28-2021.csv;Lazio;Italy;29/06/2021 04:21;345868;8327;334215;192;3326;Lazio, Italy;5,88E+16;2,41E+15
06-29-2021.csv;Lazio;Italy;30/06/2021 04:21;345914;8329;334345;130;3240;Lazio, Italy;5,88E+14;2,41E+15
06-30-2021.csv;Lazio;Italy;01/07/2021 04:21;345965;8336;334561;216;3068;Lazio, Italy;5,88E+15;2,41E+15
07-01-2021.csv;Lazio;Italy;02/07/2021 04:21;346037;8339;334670;109;3028;Lazio, Italy;5,89E+15;2,41E+15
07-02-2021.csv;Lazio;Italy;03/07/2021 04:21;346101;8344;334822;152;2935;Lazio, Italy;5,89E+15;2,41E+15
07-03-2021.csv;Lazio;Italy;04/07/2021 04:21;346186;8347;335002;180;2837;Lazio, Italy;5,89E+15;2,41E+16
07-04-2021.csv;Lazio;Italy;05/07/2021 04:21;346269;8349;335147;145;2773;Lazio, Italy;5,89E+15;2,41E+15
07-05-2021.csv;Lazio;Italy;06/07/2021 04:21;346352;8354;335218;71;2780;Lazio, Italy;5,89E+15;2,41E+15
07-06-2021.csv;Lazio;Italy;07/07/2021 04:21;346410;8358;335636;418;2416;Lazio, Italy;5,89E+15;2,41E+16
07-07-2021.csv;Lazio;Italy;08/07/2021 04:21;346514;8365;335883;247;2266;Lazio, Italy;5,89E+15;2,41E+16
07-08-2021.csv;Lazio;Italy;09/07/2021 04:21;346626;8369;336015;132;2242;Lazio, Italy;5,90E+15;2,41E+15
07-09-2021.csv;Lazio;Italy;10/07/2021 04:21;346761;8372;336245;230;2144;Lazio, Italy;5,90E+15;2,41E+16
07-10-2021.csv;Lazio;Italy;11/07/2021 04:21;346937;8375;336385;140;2177;Lazio, Italy;5,90E+15;2,41E+15
07-11-2021.csv;Lazio;Italy;12/07/2021 04:21;347101;8376;336494;109;2231;Lazio, Italy;5,90E+15;2,41E+15
07-12-2021.csv;Lazio;Italy;13/07/2021 04:21;347273;8377;336677;183;2219;Lazio, Italy;5,91E+15;2,41E+16
07-13-2021.csv;Lazio;Italy;14/07/2021 04:21;347439;8380;336904;227;2155;Lazio, Italy;5,91E+15;2,41E+16
07-14-2021.csv;Lazio;Italy;15/07/2021 04:21;347647;8381;337038;134;2228;Lazio, Italy;5,91E+14;2,41E+16
07-15-2021.csv;Lazio;Italy;16/07/2021 04:21;348000;8382;337228;190;2390;Lazio, Italy;5,92E+15;2,41E+16
07-16-2021.csv;Lazio;Italy;17/07/2021 04:22;348443;8384;337414;186;2645;Lazio, Italy;5,93E+16;2,41E+16
07-17-2021.csv;Lazio;Italy;18/07/2021 04:22;348943;8386;337589;175;2968;Lazio, Italy;5,94E+15;2,40E+16
07-18-2021.csv;Lazio;Italy;19/07/2021 04:21;349414;8386;337629;40;3399;Lazio, Italy;5,94E+15;2,40E+15
07-19-2021.csv;Lazio;Italy;20/07/2021 04:21;349848;8387;337827;198;3634;Lazio, Italy;5,95E+15;2,40E+16
07-20-2021.csv;Lazio;Italy;21/07/2021 04:21;350529;8388;338039;212;4102;Lazio, Italy;5,96E+15;2,39E+15
07-21-2021.csv;Lazio;Italy;22/07/2021 04:21;351145;8388;338193;154;4564;Lazio, Italy;5,97E+15;2,39E+15
07-22-2021.csv;Lazio;Italy;23/07/2021 04:21;351937;8389;338467;274;5081;Lazio, Italy;5,99E+15;2,38E+16
07-23-2021.csv;Lazio;Italy;24/07/2021 00:21;352791;8390;338574;107;5827;Lazio, Italy;6,00E+15;2,38E+14
07-24-2021.csv;Lazio;Italy;25/07/2021 04:22;353636;8390;338840;266;6406;Lazio, Italy;6,02E+15;2,37E+16
07-25-2021.csv;Lazio;Italy;26/07/2021 04:21;354296;8392;339045;205;6859;Lazio, Italy;6,03E+15;2,37E+15
07-26-2021.csv;Lazio;Italy;27/07/2021 04:21;354846;8394;339173;128;7279;Lazio, Italy;6,04E+14;2,37E+15
07-27-2021.csv;Lazio;Italy;28/07/2021 04:21;355389;8394;339476;303;7519;Lazio, Italy;6,04E+15;2,36E+16
07-28-2021.csv;Lazio;Italy;29/07/2021 04:21;356161;8396;339554;78;8211;Lazio, Italy;6,06E+15;2,36E+15
07-29-2021.csv;Lazio;Italy;30/07/2021 04:21;356941;8397;339650;96;8894;Lazio, Italy;6,07E+15;2,35E+15
07-30-2021.csv;Lazio;Italy;31/07/2021 04:21;357786;8401;339861;211;9524;Lazio, Italy;6,09E+15;2,35E+15
07-31-2021.csv;Lazio;Italy;01/08/2021 04:21;358528;8404;340049;188;10075;Lazio, Italy;6,10E+15;2,34E+16
08-01-2021.csv;Lazio;Italy;02/08/2021 04:21;359244;8404;340049;0;10791;Lazio, Italy;6,11E+16;2,34E+16
08-02-2021.csv;Lazio;Italy;03/08/2021 04:21;359536;8406;340049;0;11081;Lazio, Italy;6,12E+14;2,34E+16
08-03-2021.csv;Lazio;Italy;04/08/2021 04:21;359957;8409;340049;0;11499;Lazio, Italy;6,12E+15;2,34E+16
08-04-2021.csv;Lazio;Italy;05/08/2021 04:21;360470;8410;340049;0;12011;Lazio, Italy;6,13E+15;2,33E+15
08-05-2021.csv;Lazio;Italy;06/08/2021 04:21;361014;8416;;-340049;;Lazio, Italy;6,14E+14;2,33E+16
08-06-2021.csv;Lazio;Italy;07/08/2021 04:21;361776;8418;;0;;Lazio, Italy;6,15E+14;2,33E+15
08-07-2021.csv;Lazio;Italy;08/08/2021 04:21;362414;8419;;0;;Lazio, Italy;6,16E+16;2,32E+15
08-08-2021.csv;Lazio;Italy;09/08/2021 04:21;362968;8422;;0;;Lazio, Italy;6,17E+14;2,32E+15
08-09-2021.csv;Lazio;Italy;10/08/2021 04:21;363442;8425;;0;;Lazio, Italy;6,18E+15;2,32E+16
08-10-2021.csv;Lazio;Italy;11/08/2021 04:21;364145;8426;;0;;Lazio, Italy;6,19E+14;2,31E+16
08-11-2021.csv;Lazio;Italy;12/08/2021 04:21;364790;8429;;0;;Lazio, Italy;6,20E+15;2,31E+16
08-12-2021.csv;Lazio;Italy;13/08/2021 04:21;365357;8432;;0;;Lazio, Italy;6,21E+15;2,31E+16
08-13-2021.csv;Lazio;Italy;14/08/2021 04:21;365970;8435;;0;;Lazio, Italy;6,22E+15;2,30E+16
08-14-2021.csv;Lazio;Italy;15/08/2021 04:21;366553;8440;;0;;Lazio, Italy;6,23E+15;2,30E+16
08-15-2021.csv;Lazio;Italy;16/08/2021 04:21;367020;8441;;0;;Lazio, Italy;6,24E+15;2,30E+15
08-16-2021.csv;Lazio;Italy;17/08/2021 04:21;367439;8441;;0;;Lazio, Italy;6,25E+16;2,30E+16
08-17-2021.csv;Lazio;Italy;18/08/2021 04:21;367990;8449;;0;;Lazio, Italy;6,26E+15;2,30E+16
08-18-2021.csv;Lazio;Italy;19/08/2021 04:21;368693;8455;;0;;Lazio, Italy;6,27E+15;2,29E+15
08-19-2021.csv;Lazio;Italy;20/08/2021 04:21;369241;8461;;0;;Lazio, Italy;6,28E+15;2,29E+16
08-20-2021.csv;Lazio;Italy;21/08/2021 04:21;369902;8468;;0;;Lazio, Italy;6,29E+15;2,29E+16
08-21-2021.csv;Lazio;Italy;22/08/2021 04:21;370455;8476;;0;;Lazio, Italy;6,30E+14;2,29E+16
08-22-2021.csv;Lazio;Italy;23/08/2021 04:21;370909;8476;;0;;Lazio, Italy;6,31E+15;2,29E+15
08-23-2021.csv;Lazio;Italy;24/08/2021 04:21;371257;8484;;0;;Lazio, Italy;6,31E+15;2,29E+16
08-24-2021.csv;Lazio;Italy;25/08/2021 04:21;371682;8490;;0;;Lazio, Italy;6,32E+15;2,28E+16
08-25-2021.csv;Lazio;Italy;26/08/2021 04:21;372124;8494;;0;;Lazio, Italy;6,33E+14;2,28E+16
08-26-2021.csv;Lazio;Italy;27/08/2021 04:21;372706;8499;;0;;Lazio, Italy;6,34E+15;2,28E+15
08-27-2021.csv;Lazio;Italy;28/08/2021 04:21;373253;8501;;0;;Lazio, Italy;6,35E+11;2,28E+16
08-28-2021.csv;Lazio;Italy;29/08/2021 04:21;373700;8503;;0;;Lazio, Italy;6,36E+15;2,28E+15
08-29-2021.csv;Lazio;Italy;30/08/2021 04:21;374049;8508;;0;;Lazio, Italy;6,36E+15;2,27E+15
08-30-2021.csv;Lazio;Italy;31/08/2021 04:21;374370;8512;;0;;Lazio, Italy;6,37E+15;2,27E+15
08-31-2021.csv;Lazio;Italy;01/09/2021 04:21;374653;8517;;0;;Lazio, Italy;6,37E+15;2,27E+15
09-01-2021.csv;Lazio;Italy;02/09/2021 04:21;375003;8520;;0;;Lazio, Italy;6,38E+15;2,27E+15
09-02-2021.csv;Lazio;Italy;03/09/2021 04:21;375407;8524;;0;;Lazio, Italy;6,39E+15;2,27E+15
09-03-2021.csv;Lazio;Italy;04/09/2021 04:21;375837;8532;;0;;Lazio, Italy;6,39E+15;2,27E+16
09-04-2021.csv;Lazio;Italy;05/09/2021 04:21;376241;8540;;0;;Lazio, Italy;6,40E+15;2,27E+16
09-05-2021.csv;Lazio;Italy;06/09/2021 04:21;376658;8542;;0;;Lazio, Italy;6,41E+15;2,27E+15
09-06-2021.csv;Lazio;Italy;07/09/2021 04:21;376953;8549;;0;;Lazio, Italy;6,41E+16;2,27E+15
09-07-2021.csv;Lazio;Italy;08/09/2021 04:21;377307;8554;;0;;Lazio, Italy;6,42E+15;2,27E+16
09-08-2021.csv;Lazio;Italy;09/09/2021 04:21;377679;8556;;0;;Lazio, Italy;6,42E+15;2,27E+15
09-09-2021.csv;Lazio;Italy;10/09/2021 04:21;377989;8561;;0;;Lazio, Italy;6,43E+16;2,26E+15
09-10-2021.csv;Lazio;Italy;11/09/2021 04:21;378335;8563;;0;;Lazio, Italy;6,44E+15;2,26E+15
09-11-2021.csv;Lazio;Italy;12/09/2021 04:21;378697;8566;;0;;Lazio, Italy;6,44E+15;2,26E+16
09-12-2021.csv;Lazio;Italy;13/09/2021 04:21;379020;8571;;0;;Lazio, Italy;6,45E+14;2,26E+14
09-13-2021.csv;Lazio;Italy;14/09/2021 04:21;379291;8574;;0;;Lazio, Italy;6,45E+14;2,26E+15
09-14-2021.csv;Lazio;Italy;15/09/2021 03:22;379617;8579;;0;;Lazio, Italy;6,46E+15;2,26E+14
09-15-2021.csv;Lazio;Italy;16/09/2021 04:22;379988;8585;;0;;Lazio, Italy;6,46E+15;2,26E+16
09-16-2021.csv;Lazio;Italy;17/09/2021 04:21;380302;8588;;0;;Lazio, Italy;6,47E+15;2,26E+15
09-17-2021.csv;Lazio;Italy;18/09/2021 04:21;380670;8593;;0;;Lazio, Italy;6,47E+15;2,26E+14
09-18-2021.csv;Lazio;Italy;19/09/2021 04:21;381046;8595;;0;;Lazio, Italy;6,48E+15;2,26E+16
09-19-2021.csv;Lazio;Italy;20/09/2021 04:21;381323;8597;;0;;Lazio, Italy;6,49E+15;2,25E+16
09-20-2021.csv;Lazio;Italy;21/09/2021 04:21;381566;8603;;0;;Lazio, Italy;6,49E+15;2,25E+16
09-21-2021.csv;Lazio;Italy;22/09/2021 04:21;381867;8608;;0;;Lazio, Italy;6,50E+13;2,25E+16
09-22-2021.csv;Lazio;Italy;23/09/2021 04:21;382158;8612;;0;;Lazio, Italy;6,50E+15;2,25E+16
09-23-2021.csv;Lazio;Italy;24/09/2021 04:21;382530;8624;;0;;Lazio, Italy;6,51E+15;2,25E+15
09-24-2021.csv;Lazio;Italy;25/09/2021 04:21;382891;8630;;0;;Lazio, Italy;6,51E+15;2,25E+15
09-25-2021.csv;Lazio;Italy;26/09/2021 04:21;383197;8632;;0;;Lazio, Italy;6,52E+15;2,25E+16
09-26-2021.csv;Lazio;Italy;27/09/2021 04:21;383469;8638;;0;;Lazio, Italy;6,52E+15;2,25E+16
09-27-2021.csv;Lazio;Italy;28/09/2021 04:21;383686;8642;;0;;Lazio, Italy;6,53E+15;2,25E+15
09-28-2021.csv;Lazio;Italy;29/09/2021 04:21;383938;8645;;0;;Lazio, Italy;6,53E+15;2,25E+16
09-29-2021.csv;Lazio;Italy;30/09/2021 04:21;384213;8649;;0;;Lazio, Italy;6,54E+15;2,25E+14
09-30-2021.csv;Lazio;Italy;01/10/2021 04:21;384547;8655;;0;;Lazio, Italy;6,54E+15;2,25E+16
10-01-2021.csv;Lazio;Italy;02/10/2021 04:21;384836;8658;;0;;Lazio, Italy;6,55E+15;2,25E+15
10-02-2021.csv;Lazio;Italy;03/10/2021 04:21;385182;8661;;0;;Lazio, Italy;6,55E+15;2,25E+15
10-03-2021.csv;Lazio;Italy;04/10/2021 04:21;385460;8664;;0;;Lazio, Italy;6,56E+16;2,25E+15
10-04-2021.csv;Lazio;Italy;05/10/2021 04:21;385700;8667;;0;;Lazio, Italy;6,56E+15;2,25E+15
10-05-2021.csv;Lazio;Italy;06/10/2021 04:21;385921;8671;;0;;Lazio, Italy;6,56E+15;2,25E+16
10-06-2021.csv;Lazio;Italy;07/10/2021 04:21;386166;8674;;0;;Lazio, Italy;6,57E+15;2,25E+15
10-07-2021.csv;Lazio;Italy;08/10/2021 04:21;386466;8676;;0;;Lazio, Italy;6,57E+15;2,24E+15
10-08-2021.csv;Lazio;Italy;09/10/2021 04:21;386760;8679;;0;;Lazio, Italy;6,58E+15;2,24E+15
10-09-2021.csv;Lazio;Italy;10/10/2021 04:21;386990;8682;;0;;Lazio, Italy;6,58E+15;2,24E+15
